sales_rank,series_id,category,segment_label,total_sales_units,sales_share,cumulative_sales_share,mean_sales_units,median_sales_units,zero_share,outlier_share,coefficient_of_variation,trend_strength
2724,HOUSEHOLD_2_218,HOUSEHOLD,medium_noise,2408,3.5979407048912706e-05,0.9920267661686546,8.661870503597122,8.0,0.04316546762589928,0.007194244604316547,0.5451289702435008,1.371695613320034
2725,FOODS_2_006,FOODS,medium_noise,2401,3.5874815749351914e-05,0.992062640984404,8.636690647482014,8.5,0.3273381294964029,0.0035971223021582736,0.9215389290980155,1.445923333834054
2726,HOBBIES_1_396,HOBBIES,medium_noise,2399,3.584493252090597e-05,0.992098485916925,8.629496402877697,9.0,0.1906474820143885,0.007194244604316547,0.6758730470502686,1.1432310683743077
2727,HOBBIES_2_062,HOBBIES,medium_noise,2399,3.584493252090597e-05,0.9921343308494459,8.629496402877697,8.0,0.0,0.025179856115107913,0.5072556579526426,0.051203743104550094
2728,HOUSEHOLD_2_004,HOUSEHOLD,medium_noise,2390,3.5710457992899236e-05,0.9921700413074388,8.597122302158274,8.0,0.18345323741007194,0.014388489208633094,0.7611792943674317,1.5970697678134282
2729,HOBBIES_1_046,HOBBIES,intermittent,2380,3.556104185066953e-05,0.9922056023492895,8.56115107913669,0.0,0.7266187050359713,0.017985611510791366,1.7068161951140721,2.6242485991144124
2730,HOBBIES_2_008,HOBBIES,medium_noise,2377,3.551621700800062e-05,0.9922411185662975,8.550359712230216,9.0,0.02877697841726619,0.0035971223021582736,0.4523524750793305,0.7080647003375369
2731,FOODS_2_393,FOODS,intermittent,2367,3.536680086577092e-05,0.9922764853671633,8.514388489208633,0.0,0.6330935251798561,0.025179856115107913,1.5266231452799968,2.751580825866415
2732,HOUSEHOLD_2_249,HOUSEHOLD,medium_noise,2362,3.529209279465607e-05,0.9923117774599579,8.496402877697841,7.0,0.04316546762589928,0.02877697841726619,0.8238023553838348,0.49574503804027104
2733,HOBBIES_1_311,HOBBIES,intermittent,2359,3.524726795198715e-05,0.9923470247279099,8.485611510791367,0.0,0.5143884892086331,0.007194244604316547,1.1520447026392588,2.271102816272766
2734,HOBBIES_2_114,HOBBIES,intermittent,2345,3.503808535286557e-05,0.9923820628132628,8.43525179856115,4.5,0.46402877697841727,0.02158273381294964,1.179994343359639,2.6522250256703184
2735,FOODS_3_088,FOODS,intermittent,2344,3.50231437386426e-05,0.9924170859570014,8.431654676258994,0.0,0.5899280575539568,0.025179856115107913,1.34520680862302,2.9213918986665437
2736,FOODS_2_159,FOODS,intermittent,2343,3.5008202124419626e-05,0.9924520941591258,8.428057553956835,0.0,0.5935251798561151,0.017985611510791366,1.418114584929933,2.7216555223810204
2737,HOUSEHOLD_2_123,HOUSEHOLD,medium_noise,2342,3.4993260510196655e-05,0.992487087419636,8.424460431654676,2.0,0.29856115107913667,0.017985611510791366,1.444386052087082,2.676464202235372
2738,FOODS_1_179,FOODS,intermittent,2339,3.494843566752775e-05,0.9925220358553035,8.413669064748202,0.0,0.7230215827338129,0.050359712230215826,2.1162522615039157,1.8501236499062654
2739,HOBBIES_2_102,HOBBIES,medium_noise,2334,3.48737275964129e-05,0.9925569095828999,8.39568345323741,8.0,0.0035971223021582736,0.01079136690647482,0.5116822202061553,0.48570830361171635
2740,HOUSEHOLD_2_340,HOUSEHOLD,medium_noise,2334,3.48737275964129e-05,0.9925917833104962,8.39568345323741,2.0,0.3597122302158273,0.03237410071942446,1.7653759042121062,0.12886780814283819
2741,HOUSEHOLD_2_032,HOUSEHOLD,medium_noise,2331,3.4828902753743984e-05,0.99262661221325,8.384892086330936,7.0,0.38489208633093525,0.0035971223021582736,1.0026731248591363,1.8648299248076787
2742,HOBBIES_2_137,HOBBIES,medium_noise,2328,3.478407791107507e-05,0.992661396291161,8.37410071942446,9.0,0.22302158273381295,0.0,0.6819828754528448,2.2441951094887314
2743,HOUSEHOLD_2_116,HOUSEHOLD,intermittent,2326,3.4754194682629135e-05,0.9926961504858437,8.366906474820144,6.5,0.43884892086330934,0.0,1.057615222741053,0.1609592944002516
2744,HOUSEHOLD_2_164,HOUSEHOLD,intermittent,2326,3.4754194682629135e-05,0.9927309046805264,8.366906474820144,0.0,0.6079136690647482,0.03237410071942446,1.6655728083507269,1.600156616600374
2745,HOUSEHOLD_2_489,HOUSEHOLD,medium_noise,2326,3.4754194682629135e-05,0.9927656588752091,8.366906474820144,9.0,0.18705035971223022,0.0,0.6470733827066701,1.6423876573872607
2746,HOBBIES_1_359,HOBBIES,intermittent,2320,3.466454499729131e-05,0.9928003234202064,8.345323741007194,8.5,0.4352517985611511,0.0,1.007914946136067,2.759945084916511
2747,HOUSEHOLD_2_274,HOUSEHOLD,medium_noise,2320,3.466454499729131e-05,0.9928349879652038,8.345323741007194,8.0,0.007194244604316547,0.0,0.4948373482156138,0.2597806544322548
2748,HOBBIES_2_141,HOBBIES,medium_noise,2314,3.4574895311953486e-05,0.9928695628605158,8.323741007194245,6.0,0.31654676258992803,0.02158273381294964,1.0795834572261556,2.331493628279876
2749,HOUSEHOLD_1_314,HOUSEHOLD,intermittent,2313,3.4559953697730515e-05,0.9929041228142135,8.320143884892087,0.0,0.6942446043165468,0.025179856115107913,1.6398497972206174,2.6563799760922553
2750,HOUSEHOLD_2_174,HOUSEHOLD,medium_noise,2309,3.4500187240838636e-05,0.9929386230014543,8.305755395683454,8.0,0.0,0.007194244604316547,0.37542427851799565,0.2275933116468745
2751,FOODS_1_111,FOODS,intermittent,2307,3.4470304012392694e-05,0.9929730933054667,8.298561151079136,0.0,0.60431654676259,0.02158273381294964,1.3617662153307581,2.830947841338581
2752,HOBBIES_2_041,HOBBIES,intermittent,2299,3.435077109860893e-05,0.9930074440765653,8.26978417266187,0.0,0.579136690647482,0.039568345323741004,1.592643201348171,2.551885929170374
2753,HOBBIES_2_101,HOBBIES,medium_noise,2286,3.415653011371032e-05,0.993041600606679,8.223021582733812,7.0,0.31654676258992803,0.01079136690647482,0.9871054195211603,1.9923314084554056
2754,HOUSEHOLD_2_286,HOUSEHOLD,intermittent,2286,3.415653011371032e-05,0.9930757571367927,8.223021582733812,0.0,0.6510791366906474,0.014388489208633094,1.4461378568960572,2.7857274102526466
2755,HOBBIES_2_139,HOBBIES,medium_noise,2285,3.4141588499487346e-05,0.9931098987252922,8.219424460431656,8.0,0.3920863309352518,0.0,0.9628988412462871,2.200625359452903
2756,HOBBIES_1_113,HOBBIES,intermittent,2281,3.408182204259547e-05,0.9931439805473348,8.20503597122302,8.0,0.4352517985611511,0.0,0.9867582801852601,2.83779583057145
2757,HOBBIES_2_125,HOBBIES,medium_noise,2271,3.393240590036576e-05,0.9931779129532351,8.16906474820144,8.0,0.22661870503597123,0.007194244604316547,0.769425937427797,2.1048475457315385
2758,HOBBIES_2_143,HOBBIES,medium_noise,2269,3.390252267191982e-05,0.993211815475907,8.161870503597122,7.0,0.014388489208633094,0.02158273381294964,0.7292151048266308,1.4340028083415393
2759,HOBBIES_2_087,HOBBIES,intermittent,2261,3.3782989758136055e-05,0.9932455984656651,8.133093525179856,7.0,0.4136690647482014,0.0035971223021582736,1.054503574054261,2.9313553279322546
2760,HOUSEHOLD_2_413,HOUSEHOLD,intermittent,2259,3.375310652969011e-05,0.9932793515721947,8.12589928057554,0.0,0.6618705035971223,0.0035971223021582736,1.4395601275958223,2.7620901419744706
2761,HOBBIES_2_006,HOBBIES,medium_noise,2254,3.367839845857526e-05,0.9933130299706533,8.107913669064748,8.0,0.0,0.0035971223021582736,0.4690538462072691,0.8567900808290858
2762,HOBBIES_1_307,HOBBIES,medium_noise,2250,3.3618632001683384e-05,0.993346648602655,8.093525179856115,9.0,0.23741007194244604,0.0035971223021582736,0.719591104742611,2.1040198649394837
2763,FOODS_2_017,FOODS,intermittent,2225,3.324509164610912e-05,0.9933798936943011,8.003597122302159,0.0,0.7050359712230215,0.025179856115107913,1.6795601831392555,2.468933545527921
2764,FOODS_3_696,FOODS,intermittent,2221,3.3185325189217244e-05,0.9934130790194904,7.989208633093525,0.0,0.7050359712230215,0.025179856115107913,1.7681632838348695,2.462775439294054
2765,HOBBIES_1_314,HOBBIES,medium_noise,2221,3.3185325189217244e-05,0.9934462643446796,7.989208633093525,8.0,0.017985611510791366,0.007194244604316547,0.450237955771666,1.8624166582032156
2766,HOUSEHOLD_2_474,HOUSEHOLD,medium_noise,2220,3.317038357499427e-05,0.9934794347282546,7.985611510791367,8.0,0.0,0.0035971223021582736,0.4182984846624711,1.411949261151106
2767,HOUSEHOLD_1_466,HOUSEHOLD,intermittent,2219,3.31554419607713e-05,0.9935125901702154,7.982014388489208,8.0,0.460431654676259,0.0035971223021582736,1.0346529133230162,2.679640674577702
2768,HOBBIES_1_162,HOBBIES,medium_noise,2208,3.2991084204318624e-05,0.9935455812544197,7.942446043165468,8.0,0.2014388489208633,0.0035971223021582736,0.720235154332411,1.7958256975821867
2769,FOODS_2_168,FOODS,intermittent,2200,3.287155129053486e-05,0.9935784528057102,7.913669064748201,0.0,0.6258992805755396,0.03237410071942446,1.482344301469525,2.759606744599994
2770,HOBBIES_1_083,HOBBIES,medium_noise,2198,3.2841668062088925e-05,0.9936112944737723,7.906474820143885,6.0,0.3776978417266187,0.01079136690647482,1.148512750229052,2.499286302401071
2771,HOUSEHOLD_1_137,HOUSEHOLD,intermittent,2198,3.2841668062088925e-05,0.9936441361418343,7.906474820143885,0.0,0.7338129496402878,0.017985611510791366,1.752400697400249,2.5277571553474036
2772,FOODS_3_626,FOODS,intermittent,2194,3.278190160519704e-05,0.9936769180434395,7.892086330935252,0.0,0.6330935251798561,0.02158273381294964,1.4113988665485608,2.836004869793004
2773,FOODS_1_160,FOODS,intermittent,2193,3.276695999097407e-05,0.9937096850034305,7.888489208633094,0.0,0.7697841726618705,0.039568345323741004,1.9435917379698686,2.4219042806136306
2774,HOUSEHOLD_1_036,HOUSEHOLD,intermittent,2193,3.276695999097407e-05,0.9937424519634215,7.888489208633094,0.0,0.6402877697841727,0.03597122302158273,1.6478926489839327,2.3891092094785487
2775,FOODS_3_256,FOODS,medium_noise,2174,3.2483069320737634e-05,0.9937749350327422,7.820143884892087,8.0,0.0,0.01079136690647482,0.44024156309824886,0.19510931455630373
2776,FOODS_2_057,FOODS,intermittent,2173,3.246812770651466e-05,0.9938074031604487,7.816546762589928,0.0,0.6366906474820144,0.03237410071942446,1.5923119120368738,2.708613437174434
2777,FOODS_2_254,FOODS,intermittent,2173,3.246812770651466e-05,0.9938398712881552,7.816546762589928,0.0,0.579136690647482,0.03597122302158273,1.5242291330086541,1.398420810592551
2778,HOUSEHOLD_2_144,HOUSEHOLD,medium_noise,2173,3.246812770651466e-05,0.9938723394158617,7.816546762589928,8.0,0.19424460431654678,0.0,0.6684568391428541,0.6661275610360948
2779,FOODS_1_084,FOODS,medium_noise,2163,3.2318711564284957e-05,0.993904658127426,7.780575539568345,6.0,0.0539568345323741,0.02877697841726619,0.955211379209159,2.435048726651536
2780,FOODS_2_129,FOODS,medium_noise,2163,3.2318711564284957e-05,0.9939369768389903,7.780575539568345,7.0,0.22661870503597123,0.0,0.7743658956026302,2.571001340312751
2781,HOUSEHOLD_1_242,HOUSEHOLD,intermittent,2163,3.2318711564284957e-05,0.9939692955505546,7.780575539568345,0.0,0.7769784172661871,0.046762589928057555,2.1573359746388556,2.276279312302319
2782,HOBBIES_1_294,HOBBIES,medium_noise,2158,3.224400349317011e-05,0.9940015395540478,7.762589928057554,8.0,0.381294964028777,0.0035971223021582736,0.9313409749659406,2.463265692748691
2783,HOBBIES_2_052,HOBBIES,medium_noise,2158,3.224400349317011e-05,0.994033783557541,7.762589928057554,7.0,0.16906474820143885,0.01079136690647482,0.721501836603725,0.6774040017187668
2784,HOUSEHOLD_2_158,HOUSEHOLD,medium_noise,2141,3.198999605137961e-05,0.9940657735535924,7.701438848920863,8.0,0.19424460431654678,0.0,0.7265585970742819,1.2286773379054392
2785,HOUSEHOLD_1_297,HOUSEHOLD,medium_noise,2138,3.19451712087107e-05,0.9940977187248011,7.690647482014389,4.0,0.17266187050359713,0.025179856115107913,1.6361641361452368,0.9120086343120337
2786,HOUSEHOLD_2_415,HOUSEHOLD,medium_noise,2122,3.1706105381143174e-05,0.9941294248301823,7.633093525179856,7.0,0.039568345323741004,0.01079136690647482,0.6762164737244418,0.33472567917458423
2787,FOODS_2_068,FOODS,medium_noise,2116,3.1616455695805347e-05,0.9941610412858781,7.611510791366906,8.0,0.18345323741007194,0.0,0.7174392466378151,0.14919433737063478
2788,FOODS_3_500,FOODS,intermittent,2115,3.160151408158238e-05,0.9941926427999597,7.607913669064748,0.0,0.7949640287769785,0.039568345323741004,2.1560736277444508,2.2049566866254717
2789,HOBBIES_2_092,HOBBIES,medium_noise,2115,3.160151408158238e-05,0.9942242443140412,7.607913669064748,7.0,0.24100719424460432,0.014388489208633094,0.9407430642741984,1.8609038359210472
2790,FOODS_2_271,FOODS,intermittent,2114,3.158657246735941e-05,0.9942558308865086,7.60431654676259,0.0,0.6942446043165468,0.017985611510791366,1.6815343257193875,2.374095057496315
2791,HOBBIES_2_104,HOBBIES,intermittent,2104,3.1437156325129705e-05,0.9942872680428337,7.568345323741007,7.0,0.420863309352518,0.01079136690647482,1.0891105509232355,2.432379530245963
2792,HOBBIES_2_044,HOBBIES,medium_noise,2103,3.142221471090673e-05,0.9943186902575446,7.5647482014388485,8.0,0.24100719424460432,0.007194244604316547,0.830108098464349,2.6015698228479396
2793,FOODS_3_022,FOODS,intermittent,2096,3.131762341134594e-05,0.994350007880956,7.539568345323741,4.0,0.48201438848920863,0.014388489208633094,1.2122463528166436,2.9355607797544927
2794,HOBBIES_1_027,HOBBIES,intermittent,2096,3.131762341134594e-05,0.9943813255043673,7.539568345323741,0.0,0.5755395683453237,0.02158273381294964,1.3084448087079872,2.608502589531476
2795,HOUSEHOLD_1_264,HOUSEHOLD,intermittent,2092,3.125785695445406e-05,0.9944125833613218,7.525179856115108,0.5,0.5,0.01079136690647482,1.1911236387914914,2.7061151891600272
2796,HOUSEHOLD_2_227,HOUSEHOLD,medium_noise,2092,3.125785695445406e-05,0.9944438412182762,7.525179856115108,7.0,0.09352517985611511,0.014388489208633094,0.6846506104050458,0.36053837126810884
2797,HOBBIES_2_049,HOBBIES,medium_noise,2091,3.124291534023109e-05,0.9944750841336164,7.5215827338129495,7.0,0.0683453237410072,0.014388489208633094,0.640860439278686,0.03615854308208446
2798,HOUSEHOLD_2_478,HOUSEHOLD,medium_noise,2091,3.124291534023109e-05,0.9945063270489566,7.5215827338129495,8.0,0.26618705035971224,0.0035971223021582736,0.744323028430057,1.7156392197553456
2799,HOUSEHOLD_2_441,HOUSEHOLD,medium_noise,2086,3.1168207269116235e-05,0.9945374952562257,7.503597122302159,7.0,0.0,0.0035971223021582736,0.4194211730873801,0.5620531565888821
2800,HOUSEHOLD_2_204,HOUSEHOLD,medium_noise,2083,3.112338242644733e-05,0.9945686186386522,7.4928057553956835,8.0,0.08992805755395683,0.0,0.5450977828822644,1.5346911772535141
2801,HOUSEHOLD_2_359,HOUSEHOLD,intermittent,2083,3.112338242644733e-05,0.9945997420210787,7.4928057553956835,0.0,0.6690647482014388,0.0035971223021582736,1.4848145622033952,2.6067287309868212
2802,HOBBIES_1_229,HOBBIES,medium_noise,2073,3.097396628421762e-05,0.994630715987363,7.456834532374101,6.0,0.38848920863309355,0.0,1.037184284444228,2.747913385936467
2803,FOODS_3_337,FOODS,intermittent,2046,3.0570542700197424e-05,0.9946612865300631,7.359712230215828,0.0,0.6690647482014388,0.014388489208633094,1.5250181690482634,2.745844793755548
2804,HOBBIES_1_188,HOBBIES,medium_noise,2045,3.055560108597445e-05,0.9946918421311491,7.356115107913669,8.0,0.19424460431654678,0.0035971223021582736,0.7106756428369276,2.231869235516624
2805,HOUSEHOLD_2_146,HOUSEHOLD,intermittent,2045,3.055560108597445e-05,0.9947223977322351,7.356115107913669,0.0,0.6294964028776978,0.039568345323741004,1.6340999657228021,2.430206604287193
2806,HOUSEHOLD_2_469,HOUSEHOLD,intermittent,2037,3.043606817219069e-05,0.9947528338004074,7.327338129496403,0.0,0.6654676258992805,0.02158273381294964,1.5088220490576656,2.778557821330843
2807,HOUSEHOLD_2_177,HOUSEHOLD,intermittent,2035,3.0406184943744747e-05,0.9947832399853511,7.320143884892087,0.0,0.539568345323741,0.014388489208633094,1.3229173875148206,2.437610032592431
2808,HOBBIES_2_097,HOBBIES,medium_noise,2032,3.0361360101075836e-05,0.9948136013454522,7.309352517985611,6.0,0.2302158273381295,0.014388489208633094,0.9577965224923074,1.8619183722745987
2809,HOUSEHOLD_1_139,HOUSEHOLD,intermittent,2030,3.0331476872629897e-05,0.9948439328223248,7.302158273381295,7.0,0.46402877697841727,0.0,1.0421270460557328,2.813001340776814
2810,HOBBIES_1_135,HOBBIES,intermittent,2021,3.0197002344623162e-05,0.9948741298246694,7.26978417266187,4.0,0.460431654676259,0.0,1.1694346284602883,3.113592548981538
2811,HOBBIES_2_054,HOBBIES,intermittent,2017,3.013723588773128e-05,0.9949042670605571,7.255395683453237,1.0,0.4892086330935252,0.007194244604316547,1.151817595349686,2.547348320263888
2812,HOUSEHOLD_1_250,HOUSEHOLD,intermittent,2014,3.009241104506237e-05,0.9949343594716021,7.244604316546763,0.5,0.5,0.007194244604316547,1.1020137979900329,2.825111749968806
2813,HOUSEHOLD_2_463,HOUSEHOLD,intermittent,2012,3.0062527816616427e-05,0.9949644219994187,7.237410071942446,0.0,0.7086330935251799,0.02158273381294964,1.6459200588174228,2.5591671826484816
2814,FOODS_3_512,FOODS,intermittent,2011,3.004758620239346e-05,0.9949944695856211,7.233812949640288,4.0,0.4712230215827338,0.0,1.1323240391786948,2.920076244359625
2815,HOUSEHOLD_2_091,HOUSEHOLD,medium_noise,2003,2.9928053288609696e-05,0.9950243976389097,7.205035971223022,8.0,0.26618705035971224,0.0,0.7599804206344513,2.5928838345602045
2816,HOBBIES_2_026,HOBBIES,intermittent,1991,2.974875391793405e-05,0.9950541463928276,7.161870503597123,0.0,0.6223021582733813,0.046762589928057555,1.7478478583785813,2.5115622848109918
2817,HOBBIES_1_284,HOBBIES,medium_noise,1990,2.973381230371108e-05,0.9950838802051314,7.158273381294964,8.0,0.19424460431654678,0.0,0.6733690842233464,1.3314097506273979
2818,HOBBIES_1_214,HOBBIES,medium_noise,1986,2.9674045846819197e-05,0.9951135542509782,7.143884892086331,7.0,0.046762589928057555,0.0035971223021582736,0.583119834138066,1.1532922073943082
2819,HOBBIES_1_102,HOBBIES,medium_noise,1979,2.9569454547258405e-05,0.9951431237055255,7.118705035971223,7.0,0.24100719424460432,0.0035971223021582736,0.8035773295483211,2.71663370117144
2820,HOBBIES_2_109,HOBBIES,intermittent,1977,2.9539571318812466e-05,0.9951726632768443,7.111510791366906,0.0,0.6906474820143885,0.017985611510791366,1.6890807556022431,2.608520845356431
2821,HOUSEHOLD_2_106,HOUSEHOLD,medium_noise,1972,2.9464863247697613e-05,0.995202128140092,7.093525179856115,7.0,0.017985611510791366,0.007194244604316547,0.5130171940362639,1.6732719545389907
2822,HOBBIES_2_019,HOBBIES,medium_noise,1963,2.9330388719690878e-05,0.9952314585288117,7.061151079136691,6.0,0.2841726618705036,0.014388489208633094,1.0278538613197998,1.6771871743877333
2823,HOBBIES_2_072,HOBBIES,intermittent,1961,2.930050549124494e-05,0.9952607590343029,7.053956834532374,6.5,0.4136690647482014,0.01079136690647482,1.065022822938713,2.232645573401995
2824,HOUSEHOLD_2_503,HOUSEHOLD,medium_noise,1952,2.9166030963238204e-05,0.9952899250652661,7.0215827338129495,7.0,0.0035971223021582736,0.0035971223021582736,0.41599496269728914,0.239639327359724
2825,HOUSEHOLD_2_253,HOUSEHOLD,medium_noise,1943,2.9031556435231473e-05,0.9953189566217013,6.989208633093525,7.0,0.0,0.0035971223021582736,0.3927699517814196,0.04607041265536779
2826,HOUSEHOLD_2_280,HOUSEHOLD,intermittent,1941,2.900167320678553e-05,0.9953479582949081,6.982014388489208,0.0,0.5683453237410072,0.02877697841726619,1.3685178226522827,2.5564191966676573
2827,HOUSEHOLD_1_496,HOUSEHOLD,intermittent,1931,2.8852257064555827e-05,0.9953768105519726,6.946043165467626,0.0,0.6942446043165468,0.025179856115107913,1.6588285516913603,2.6442644442170358
2828,FOODS_3_563,FOODS,intermittent,1928,2.8807432221886917e-05,0.9954056179841945,6.9352517985611515,0.0,0.8345323741007195,0.0539568345323741,2.572117975182364,1.7992215004577197
